entrez_id	gene_name
7586	ZKSCAN1
163227	ZNF100
7556	ZNF10
7771	ZNF112
163071	ZNF114
7559	ZNF12
7694	ZNF135
7695	ZNF136
7697	ZNF138
7699	ZNF140
7700	ZNF141
7710	ZNF154
7711	ZNF155
7712	ZNF157
169841	ZNF169
7733	ZNF180
7738	ZNF184
7743	ZNF189
7566	ZNF18
10168	ZNF197
7567	ZNF19
7752	ZNF200
7753	ZNF202
7757	ZNF208
10520	ZNF211
7760	ZNF213
7761	ZNF214
7638	ZNF221
7673	ZNF222
7766	ZNF223
7767	ZNF224
7768	ZNF225
7769	ZNF226
7773	ZNF230
7571	ZNF23
57209	ZNF248
56242	ZNF253
9534	ZNF254
10172	ZNF256
113835	ZNF257
10127	ZNF263
10795	ZNF268
7574	ZNF26
10793	ZNF273
26974	ZNF285
57335	ZNF286A
57336	ZNF287
7576	ZNF28
7549	ZNF2
57343	ZNF304
84449	ZNF333
26152	ZNF337
79175	ZNF343
84671	ZNF347
80778	ZNF34
6940	ZNF354A
30832	ZNF354C
7587	ZNF37A
84911	ZNF382
163087	ZNF383
84124	ZNF394
7551	ZNF3
55786	ZNF415
55659	ZNF416
79744	ZNF419
7592	ZNF41
155054	ZNF425
79088	ZNF426
353088	ZNF429
80264	ZNF430
170959	ZNF431
9668	ZNF432
163059	ZNF433
80818	ZNF436
7594	ZNF43
126070	ZNF440
126068	ZNF441
79973	ZNF442
353274	ZNF445
388566	ZNF470
57573	ZNF471
90827	ZNF479
147657	ZNF480
83744	ZNF484
220992	ZNF485
57615	ZNF492
284443	ZNF493
84838	ZNF496
26048	ZNF500
440515	ZNF506
340385	ZNF517
162655	ZNF519
84436	ZNF528
57711	ZNF529
163255	ZNF540
125919	ZNF543
284306	ZNF547
256051	ZNF549
162972	ZNF550
115196	ZNF554
79230	ZNF557
148156	ZNF558
84527	ZNF559
147741	ZNF560
93134	ZNF561
54811	ZNF562
147837	ZNF563
163050	ZNF564
147929	ZNF565
163081	ZNF567
148268	ZNF570
51276	ZNF571
126231	ZNF573
84765	ZNF577
147948	ZNF582
147949	ZNF583
201514	ZNF584
51385	ZNF589
169270	ZNF596
148103	ZNF599
162966	ZNF600
84775	ZNF607
81856	ZNF611
79898	ZNF613
80110	ZNF614
284370	ZNF615
90317	ZNF616
285268	ZNF621
199777	ZNF626
199692	ZNF627
121274	ZNF641
285349	ZNF660
389114	ZNF662
144348	ZNF664
79862	ZNF669
79891	ZNF671
342926	ZNF677
340252	ZNF680
148213	ZNF681
91120	ZNF682
127396	ZNF684
55657	ZNF692
79943	ZNF696
90874	ZNF697
374879	ZNF699
55762	ZNF701
79986	ZNF702P
440077	ZNF705A
286075	ZNF707
7562	ZNF708
163051	ZNF709
7621	ZNF70
7552	ZNF711
148206	ZNF714
58491	ZNF71
124411	KRBOX5
170960	ZNF721
148203	ZNF738
7627	ZNF75A
7626	ZNF75D
388561	ZNF761
51333	ZNF771
400720	ZNF772
342132	ZNF774
285971	ZNF775
284309	ZNF776
197320	ZNF778
58492	ZNF77
158431	ZNF782
163049	ZNF791
126375	ZNF792
390927	ZNF793
7633	ZNF79
168374	ZNF92
54925	ZSCAN32
51438	MAGEC2
57692	MAGEE1
117854	TRIM6
9191	DEDD
7763	ZFAND5
93974	ATP5IF1
51305	KCNK9
7054	TH
7299	TYR
5774	PTPN3
22866	CNKSR2
390	RND3
148867	SLC30A7
171017	ZNF384
9497	SLC4A7
22877	MLXIP
57622	LRFN1
2838	GPR15
60598	KCNK15
6543	SLC8A2
6547	SLC8A3
114798	SLITRK1
7351	UCP2
7352	UCP3
6901	TAFAZZIN
189	AGXT
51306	FAM13B
23526	ARHGAP45
4033	IRAG2
140	ADORA3
5348	FXYD1
4775	NFATC3
4210	MEFV
4352	MPL
6036	RNASE2
5163	PDK1
25780	RASGRP3
84937	ZNRF1
223082	ZNRF2
80025	PANK2
23395	LARS2
10112	KIF20A
23194	FBXL7
84146	ZNF644
339451	KLHL17
11275	KLHL2
6521	SLC4A1
554	AVPR2
22888	UBOX5
51009	DERL2
3638	INSIG1
94160	ABCC12
137886	UBXN2B
80124	VCPIP1
10206	TRIM13
91544	UBXN11
84649	DGAT2
9709	HERPUD1
3156	HMGCR
79886	CAAP1
57614	RELCH
84364	ARFGAP2
83667	SESN2
23042	PDXDC1
162494	RHBDL3
26018	LRIG1
63924	CIDEC
1734	DIO2
7844	RNF103
171558	PTCRA
6007	RHD
4807	NHLH1
9546	APBA3
10368	CACNG3
29108	PYCARD
4616	GADD45B
9450	LY86
2588	GALNS
3588	IL10RB
8818	DPM2
5277	PIGA
5283	PIGH
51227	PIGP
9091	PIGQ
4694	NDUFA1
29933	GPR132
11255	HRH3
3454	IFNAR1
29928	TIMM22
4711	NDUFB5
4712	NDUFB6
4717	NDUFC1
23590	PDSS1
57107	PDSS2
8884	SLC5A6
5281	PIGF
10670	RRAGA
26521	TIMM8B
1181	CLCN2
23457	ABCB9
10257	ABCC4
6856	SYPL1
26061	HACL1
4502	MT2A
6715	SRD5A1
5207	PFKFB1
1075	CTSC
6713	SQLE
8846	ALKBH1
10221	TRIB1
262	AMD1
10641	NPRL2
10307	APBB3
11068	CYB561D2
10328	EMC8
3145	HMBS
51601	LIPT1
4668	NAGA
94101	ORMDL1
10235	RASGRP2
9576	SPAG6
2286	FKBP2
1628	DBP
1388	ATF6B
54940	OCIAD1
58157	NGB
27032	ATP2C1
51042	ZNF593
1746	DLX2
11285	B4GALT7
27090	ST6GALNAC4
7008	TEF
8916	HERC3
1317	SLC31A1
11077	HSF2BP
7174	TPP2
1182	CLCN3
1185	CLCN6
51573	GDE1
10175	CNIH1
1389	CREBL2
9595	CYTIP
1622	DBI
2686	GGT7
5274	SERPINI1
27019	DNAI1
50862	RNF141
9592	IER2
51768	TM7SF3
51304	ZDHHC3
6509	SLC1A4
9563	H6PD
8635	RNASET2
51303	FKBP11
8790	FPGT
51291	GMIP
9277	WDR46
8690	JRKL
51282	SCAND1
29988	SLC2A8
25800	SLC39A6
8501	SLC43A1
7693	ZNF134
9956	HS3ST2
10437	IFI30
7873	MANF
4247	MGAT2
29954	POMT2
51136	RNFT1
23729	SHPK
6583	SLC22A4
5172	SLC26A4
11182	SLC2A6
6666	SOX12
7639	ZNF85
138429	PIP5KL1
65056	GPBP1
3600	IL15
30845	EHD3
5458	POU4F2
3351	HTR1B
5179	PENK
5733	PTGER3
5746	PTH2R
4547	MTTP
55536	CDCA7L
9201	DCLK1
4826	NNAT
25926	NOL11
23408	SIRT5
63826	SRR
55508	SLC35E3
79707	NOL9
2752	GLUL
10164	CHST4
6768	ST14
9435	CHST2
9469	CHST3
56548	CHST7
26507	CNNM1
3382	ICA1
9180	OSMR
3988	LIPA
2877	GPX2
7746	ZSCAN9
7782	SLC30A4
11166	SOX21
6751	SSTR1
1735	DIO3
124359	CDYL2
221302	ZUP1
57822	GRHL3
29082	CHMP4A
7264	GFUS
285440	CYP4V2
687	KLF9
4808	NHLH2
3397	ID1
4617	MYF5
4618	MYF6
9421	HAND1
6943	TCF21
56676	ASCL3
429	ASCL1
474	ATOH1
388585	HES5
84913	ATOH8
168620	BHLHA15
4009	LMX1A
6887	TAL2
1347	COX7A2
9242	MSC
642658	SCX
8031	NCOA4
5547	PRCP
51523	CXXC5
51292	GMPR2
2766	GMPR
80315	CPEB4
84063	KIRREL2
84623	KIRREL3
8324	FZD7
23495	TNFRSF13B
117	ADCYAP1R1
23643	LY96
1259	CNGA1
3707	ITPKB
80271	ITPKC
5255	PHKA1
5260	PHKG1
10345	TRDN
9340	GLP2R
3358	HTR2C
2913	GRM3
6011	GRK1
3756	KCNH1
3753	KCNE1
55503	TRPV6
7222	TRPC3
59272	ACE2
5865	RAB3B
30818	KCNIP3
132320	SCLT1
3782	KCNN3
1260	CNGA2
55719	SLF2
3783	KCNN4
80726	IQCN
4284	MIP
4900	NRGN
93377	OPALIN
5066	PAM
5999	RGS4
23604	DAPK2
3746	KCNC1
5132	PDC
9647	PPM1F
1103	CHAT
55811	ADCY10
107	ADCY1
108	ADCY2
109	ADCY3
196883	ADCY4
112	ADCY6
115	ADCY9
51475	CABP2
81493	SYNC
51764	GNG13
8321	FZD1
10369	CACNG2
27092	CACNG4
59283	CACNG8
27158	NDOR1
3736	KCNA1
3597	IL13RA1
160622	TAMALIN
3766	KCNJ10
3761	KCNJ4
3356	HTR2A
22859	ADGRL1
9311	ASIC3
10509	SEMA4B
54910	SEMA4C
57555	NLGN2
54413	NLGN3
116444	GRIN3B
10505	SEMA4F
54212	SNTG1
361	AQP4
54221	SNTG2
1821	DRP2
137868	SGCZ
340719	NANOS1
27063	ANKRD1
4608	MYBPH
54776	PPP1R12C
8898	MTMR2
89884	LHX4
9033	PKD2L1
116225	ZMYND19
26022	TMEM98
56704	JPH1
7267	TTC3
1672	DEFB1
51074	APIP
9823	ARMCX2
7389	UROD
11170	FAM107A
631	BFSP1
28965	SLC27A6
4014	LORICRIN
7378	UPP1
151531	UPP2
5739	PTGIR
259173	ALS2CL
1122	CHML
57732	ZFYVE28
326624	RAB37
10671	DCTN6
64506	CPEB1
10899	JTB
84722	PSRC1
1263	PLK3
4953	ODC1
899	CCNF
4359	MPZ
84515	MCM8
5000	ORC4
5727	PTCH1
64689	GORASP1
28984	RGCC
57820	CCNB1IP1
1033	CDKN3
20	ABCA2
23152	CIC
3902	LAG3
6491	STIL
55728	N4BP2
374378	GALNT18
2925	GRPR
117583	PARD3B
55340	GIMAP5
29956	CERS2
25946	ZNF385A
51025	PAM16
51224	ELOA2
57282	SLC4A10
139378	ADGRG4
55857	KIZ
410	ARSA
51594	NBAS
8863	PER3
9852	EPM2AIP1
199731	CADM4
25788	RAD54B
51626	DYNC2LI1
10300	KATNB1
140609	NEK7
1617	DAZ1
8705	B3GALT4
199745	THAP8
2779	GNAT1
2780	GNAT2
8578	SCARF1
64344	HIF3A
10616	RBCK1
1827	RCAN1
55124	PIWIL2
143689	PIWIL4
6492	SIM1
22891	ZNF365
7681	MKRN3
3199	HOXA2
170482	CLEC4C
27301	APEX2
220082	CBY2
51266	CLEC1B
9726	ZNF646
123811	CEP20
84626	KRBA1
55016	MARCHF1
54469	ZFAND6
11145	PLAAT3
2562	GABRB3
6915	TBXA2R
3991	LIPE
59350	RXFP1
15	AANAT
2702	GJA5
158798	AKAP14
10566	AKAP3
56672	AKIP1
1576	CYP3A4
41	ASIC1
401	PHOX2A
3709	ITPR2
8671	SLC4A4
6003	RGS13
7141	TNP1
7142	TNP2
8852	AKAP4
794	CALB2
2055	CLN8
7857	SCG2
148423	C1orf52
10653	SPINT2
375686	SPATC1
60685	ZFAND3
1803	DPP4
219771	CCNY
5618	PRLR
9973	CCS
57216	VANGL2
1241	LTB4R
8688	KRT37
8687	KRT38
9750	RIPOR2
268	AMH
27302	BMP10
9210	BMP15
652	BMP4
653	BMP5
654	BMP6
655	BMP7
353500	BMP8A
2657	GDF1
2658	GDF2
9573	GDF3
8200	GDF5
392255	GDF6
151449	GDF7
3624	INHBA
3625	INHBB
3626	INHBC
83729	INHBE
7044	LEFTY2
2660	MSTN
4838	NODAL
7092	TLL1
7093	TLL2
25805	BAMBI
3547	IGSF1
51207	DUSP13B
51126	NAA20
58473	PLEKHB1
23551	RASD2
55997	CFC1
9765	ZFYVE16
7049	TGFBR3
3623	INHA
343521	DYNLT4
148	ADRA1A
57045	TWSG1
5617	PRL
9350	CER1
25884	CHRDL2
26585	GREM1
64388	GREM2
148738	HJV
9241	NOG
25928	SOSTDC1
168667	BMPER
4256	MGP
124857	WFIKKN2
7220	TRPC1
2642	GCGR
1066	CES1
2300	FOXL1
729330	OC90
2675	GFRA2
64096	GFRA4
55816	DOK5
3490	IGFBP7
54829	ASPN
2331	FMOD
6364	CCL20
8828	NRP2
130497	OSR1
338567	KCNK18
26051	PPP1R16B
6263	RYR3
2281	FKBP1B
23682	RAB38
140901	STK35
9457	FHL5
145258	GSC
231	AKR1B1
7832	BTG2
10691	GMEB1
2487	FRZB
4762	NEUROG1
83871	RAB34
27314	RAB30
3209	HOXA13
23087	TRIM35
201516	ZSCAN4
586	BCAT1
8840	CCN4
9580	SOX13
27107	ZBTB11
64795	RMND5A
10804	GJB6
80325	ABTB1
23173	METAP1
4245	MGAT1
55769	ZNF83
7326	UBE2G1
118424	UBE2J2
23229	ARHGEF9
85415	RHPN2
10365	KLF2
8814	CDKL1
80762	NDFIP1
56956	LHX9
7805	LAPTM5
404093	CUEDC1
9993	DGCR2
399	RHOH
9027	NAT8
10692	RRH
142891	SAMD8
23209	MLC1
1910	EDNRB
2706	GJB2
3355	HTR1F
1901	S1PR1
161003	STOML3
5740	PTGIS
360	AQP3
683	BST1
2700	GJA3
7851	MALL
5455	POU3F3
5874	RAB27B
1137	CHRNA4
3216	HOXB6
9397	NMT2
23258	DENND5A
26002	MOXD1
51710	ZNF44
147808	ZNF784
5507	PPP1R3C
2835	GPR12
287015	TRIM42
55259	DNAI7
57338	JPH3
79004	CUEDC2
64651	CSRNP1
23228	PLCL2
114794	ELFN2
84240	ZCCHC9
140831	ZSWIM3
54207	KCNK10
9663	LPIN2
50651	SLC45A1
121256	TMEM132D
338661	TMEM225
6348	CCL3
2219	FCN1
1805	DPT
8483	CILP
2615	LRRC32
28514	DLL1
7039	TGFA
219431	OR4S2
205	AK4
26289	AK5
8747	ADAM21
11085	ADAM30
5016	OVGP1
22917	ZP1
7784	ZP3
57829	ZP4
1409	CRYAA
6779	STATH
11055	ZPBP
284521	OR2L13
1382	CRABP2
3601	IL15RA
27343	POLL
29785	CYP2S1
79135	APOO
1054	CEBPG
2946	GSTM2
1993	ELAVL2
388324	INCA1
115817	DHRS1
932	MS4A3
245711	SPDYA
27434	POLM
140458	ASB5
255488	RNF144B
7546	ZIC2
79618	HMBOX1
5826	ABCD4
55512	SMPD3
11131	CAPN11
54918	CMTM6
5447	POR
79690	GAL3ST4
55848	PLGRKT
6755	SSTR5
2790	GNG10
2787	GNG5
94235	GNG8
2792	GNGT1
2793	GNGT2
134	ADORA1
150	ADRA2A
151	ADRA2B
152	ADRA2C
186	AGTR2
2358	FPR2
2359	FPR3
8862	APLN
187	APLNR
623	BDKRB1
624	BDKRB2
719	C3AR1
6356	CCL11
6362	CCL18
6366	CCL21
10344	CCL26
10850	CCL27
6349	CCL3L1
414062	CCL3L3
388372	CCL4L1
9560	CCL4L2
6351	CCL4
6376	CX3CL1
3627	CXCL10
5196	PF4
727	C5
1230	CCR1
1232	CCR3
1233	CCR4
1235	CCR6
1236	CCR7
1237	CCR8
10803	CCR9
9034	CCRL2
1524	CX3CR1
2833	CXCR3
643	CXCR5
10663	CXCR6
56413	LTB4R2
2829	XCR1
6360	CCL16
6363	CCL19
6368	CCL23
6370	CCL25
56477	CCL28
1129	CHRM2
1268	CNR1
1269	CNR2
6373	CXCL11
58191	CXCL16
2921	CXCL3
4283	CXCL9
1906	EDN1
2864	FFAR1
2867	FFAR2
2865	FFAR3
9568	GABBR2
3350	HTR1A
51083	GAL
2587	GALR1
8811	GALR2
2840	GPR17
1902	LPAR1
23566	LPAR3
57121	LPAR5
2847	MCHR1
84539	MCHR2
10316	NMUR1
56923	NMUR2
10874	NMU
5367	PMCH
9294	S1PR2
1903	S1PR3
8698	S1PR4
2852	GPER1
2841	GPR18
9290	GPR55
2912	GRM2
2916	GRM6
27198	HCAR1
338442	HCAR2
8843	HCAR3
59340	HRH4
3352	HTR1D
3354	HTR1E
3361	HTR5A
10022	INSL5
2831	NPBWR1
2832	NPBWR2
4887	NPY2R
5540	NPY4R
4889	NPY5R
4852	NPY
4986	OPRK1
4987	OPRL1
165140	OXER1
27199	OXGR1
64805	P2RY12
53829	P2RY13
9934	P2RY14
5030	P2RY4
5173	PDYN
5368	PNOC
5443	POMC
5539	PPY
11251	PTGDR2
5697	PYY
5996	RGS1
117579	RLN3
51289	RXFP3
339403	RXFP4
6752	SSTR2
6754	SSTR4
6750	SST
56670	SUCNR1
50839	TAS2R10
50838	TAS2R13
50840	TAS2R14
50833	TAS2R16
259294	TAS2R19
50834	TAS2R1
259295	TAS2R20
259290	TAS2R31
5726	TAS2R38
259285	TAS2R39
50831	TAS2R3
259286	TAS2R40
259287	TAS2R41
353164	TAS2R42
259289	TAS2R43
259291	TAS2R45
259292	TAS2R46
50832	TAS2R4
259296	TAS2R50
54429	TAS2R5
338398	TAS2R60
50837	TAS2R7
50836	TAS2R8
50835	TAS2R9
8490	RGS5
64407	RGS18
9248	GPR50
4489	MT1A
26086	GPSM1
26249	KLHL3
4935	GPR143
2825	CMKLR2
51655	RASD1
3973	LHCGR
3972	LHB
1128	CHRM1
9805	SCRN1
259249	MRGPRX1
1392	CRH
1395	CRHR2
3274	HRH2
26496	OR10A3
283297	OR10A4
144124	OR10A5
390093	OR10A6
121364	OR10A7
282770	OR10AG1
442194	OR10C1
26534	OR10G2
26533	OR10G3
390264	OR10G4
390265	OR10G7
219869	OR10G8
219870	OR10G9
26539	OR10H1
26538	OR10H2
26532	OR10H3
126541	OR10H4
284433	OR10H5
26476	OR10J1
441911	OR10J3
127385	OR10J5
391109	OR10K1
391107	OR10K2
121130	OR10P1
219960	OR10Q1
343406	OR10R2
219873	OR10S1
128360	OR10T2
390201	OR10V1
128367	OR10X1
128368	OR10Z1
26531	OR11A1
390439	OR11G2
81061	OR11H1
390442	OR11H4
122748	OR11H6
391189	OR11L1
26529	OR12D2
81797	OR12D3
79290	OR13A1
392376	OR13C2
138803	OR13C3
138804	OR13C4
138799	OR13C5
138802	OR13C8
286362	OR13C9
286365	OR13D1
138805	OR13F1
441933	OR13G1
347468	OR13H1
392309	OR13J1
284532	OR14A16
127066	OR14C36
343170	OR14K1
8383	OR1A1
26189	OR1A2
347169	OR1B1
26188	OR1C1
4991	OR1D2
8386	OR1D5
8387	OR1E1
4992	OR1F1
8390	OR1G1
126370	OR1I1
347168	OR1J1
26740	OR1J2
26219	OR1J4
392392	OR1K1
26737	OR1L1
26735	OR1L3
254973	OR1L4
138881	OR1L8
125963	OR1M1
138883	OR1N1
138882	OR1N2
158131	OR1Q1
219959	OR1S1
219958	OR1S2
346525	OR2A12
135941	OR2A14
346528	OR2A1
442361	OR2A2
79541	OR2A4
393046	OR2A5
401427	OR2A7
81392	OR2AE1
144125	OR2AG1
391191	OR2AK2
127623	OR2B11
81697	OR2B2
442184	OR2B3
26212	OR2B6
4993	OR2C1
81472	OR2C3
120776	OR2D2
120775	OR2D3
26211	OR2F1
135948	OR2F2
81470	OR2G2
81469	OR2G3
391211	OR2G6
7932	OR2H2
26707	OR2J2
442186	OR2J3
26248	OR2K2
26246	OR2L2
391192	OR2L3
391190	OR2L8
391194	OR2M2
127062	OR2M3
26245	OR2M4
391196	OR2M7
56656	OR2S2
127069	OR2T10
127077	OR2T11
127064	OR2T12
26696	OR2T1
403239	OR2T27
343563	OR2T29
401992	OR2T2
391195	OR2T33
127068	OR2T34
403244	OR2T35
343173	OR2T3
127074	OR2T4
401993	OR2T5
285659	OR2V2
26692	OR2W1
343171	OR2W3
134083	OR2Y1
284383	OR2Z1
4994	OR3A1
8392	OR3A3
390756	OR3A4P
81328	OR4A15
81327	OR4A16
403253	OR4A47
81318	OR4A5
119765	OR4B1
219429	OR4C11
283093	OR4C12
81309	OR4C15
219428	OR4C16
256144	OR4C3
219432	OR4C6
390197	OR4D10
26689	OR4D1
124538	OR4D2
219875	OR4D5
219983	OR4D6
390199	OR4D9
26686	OR4E2
390649	OR4F15
81399	OR4F16
81099	OR4F17
441308	OR4F21
26683	OR4F3
26682	OR4F4
79501	OR4F5
390648	OR4F6
390433	OR4K13
122740	OR4K14
81127	OR4K15
390436	OR4K17
79544	OR4K1
390431	OR4K2
79317	OR4K5
122742	OR4L1
441670	OR4M1
390538	OR4M2
390429	OR4N2
283694	OR4N4
390437	OR4N5
81300	OR4P4
441669	OR4Q3
256148	OR4S1
119764	OR4X2
401667	OR51A2
401666	OR51A4
119687	OR51A7
79345	OR51B2
79339	OR51B4
282763	OR51B5
390058	OR51B6
390038	OR51D1
143503	OR51E1
81285	OR51E2
119694	OR51F2
79324	OR51G1
81282	OR51G2
390063	OR51I1
390064	OR51I2
119682	OR51L1
390059	OR51M1
390061	OR51Q1
119692	OR51S1
401665	OR51T1
283111	OR51V1
23538	OR52A1
390054	OR52A5
255725	OR52B2
143496	OR52B4
390066	OR52D1
119678	OR52E2
390081	OR52E4
390078	OR52E6
390079	OR52E8
390067	OR52H1
390037	OR52I1
143502	OR52I2
119679	OR52J3
390036	OR52K1
119774	OR52K2
338751	OR52L1
119772	OR52M1
79473	OR52N1
390077	OR52N2
390072	OR52N4
390075	OR52N5
119695	OR52R1
120787	OR52W1
120796	OR56A1
390083	OR56A3
120793	OR56A4
387748	OR56B1
196335	OR56B4
219982	OR5A1
219981	OR5A2
81050	OR5AC2
390195	OR5AN1
338675	OR5AP2
219493	OR5AR1
219447	OR5AS1
390445	OR5AU1
390191	OR5B12
219965	OR5B17
390190	OR5B2
441608	OR5B3
392391	OR5C1
390142	OR5D13
219436	OR5D14
390144	OR5D16
219438	OR5D18
338674	OR5F1
79310	OR5H2
10798	OR5I1
282775	OR5J2
26339	OR5K1
402135	OR5K2
219437	OR5L1
26338	OR5L2
390167	OR5M10
219487	OR5M11
390168	OR5M1
219482	OR5M3
219484	OR5M8
390162	OR5M9
120065	OR5P2
120066	OR5P3
219479	OR8U3
390155	OR5T1
219464	OR5T2
390154	OR5T3
81696	OR5V1
390148	OR5W2
8590	OR6A2
135946	OR6B1
390321	OR6C1
254786	OR6C3
343169	OR6F1
81448	OR6K2
391114	OR6K3
128371	OR6K6
390261	OR6M1
128372	OR6N1
81442	OR6N2
219952	OR6Q1
219874	OR6T1
346517	OR6V1
390260	OR6X1
391112	OR6Y1
390892	OR7A10
26333	OR7A17
26659	OR7A5
26664	OR7C1
26658	OR7C2
162998	OR7D2
125958	OR7D4
26648	OR7E24
125962	OR7G1
390882	OR7G2
390883	OR7G3
390275	OR8A1
219858	OR8B12
26595	OR8B2
390271	OR8B3
283162	OR8B4
26493	OR8B8
283159	OR8D1
338662	OR8D4
26494	OR8G1
26492	OR8G2P
219865	OR8G5
219469	OR8H1
390151	OR8H2
390152	OR8H3
120586	OR8I2
219477	OR8J1
81168	OR8J3
390157	OR8K1
219473	OR8K3
219453	OR8K5
341568	OR8S1
219417	OR8U1
504189	OR8U8
504190	OR8U9
135924	OR9A2
130075	OR9A4
390174	OR9G1
283189	OR9G4
504191	OR9G9
219954	OR9I1
441639	OR9K2
219956	OR9Q1
219957	OR9Q2
116	ADCYAP1
79924	ADM2
10203	CALCRL
10266	RAMP2
10268	RAMP3
133	ADM
551	AVP
796	CALCA
10267	RAMP1
797	CALCB
3375	IAPP
859	CAV3
1081	CGA
2488	FSHB
7252	TSHB
1816	DRD5
2641	GCG
2691	GHRH
2692	GHRHR
2695	GIP
2696	GIPR
387129	NPSR1
594857	NPS
5032	P2RY11
151306	GPBAR1
3640	INSL3
4157	MC1R
4158	MC2R
4159	MC3R
4161	MC5R
5729	PTGDR
5732	PTGER2
113091	PTH2
5741	PTH
122042	RXFP2
6343	SCT
134864	TAAR1
9287	TAAR2
9038	TAAR5
319100	TAAR6
134860	TAAR9
7434	VIPR2
7432	VIP
552	AVPR1A
553	AVPR1B
680	BRS3
2922	GRP
4828	NMB
774	CACNA1B
886	CCKAR
2520	GAST
885	CCK
9289	ADGRG1
1133	CHRM5
8323	FZD6
10800	CYSLTR1
57105	CYSLTR2
7976	FZD3
7481	WNT11
1907	EDN2
1908	EDN3
2150	F2RL1
9002	F2RL3
3772	KCNJ15
3773	KCNJ16
3762	KCNJ5
3763	KCNJ6
3765	KCNJ9
51738	GHRL
2693	GHSR
2796	GNRH1
2797	GNRH2
2798	GNRHR
2828	GPR4
8477	GPR65
8111	GPR68
222545	GPRC6A
3061	HCRTR1
3062	HCRTR2
3060	HCRT
3269	HRH1
3357	HTR2B
84634	KISS1R
10161	LPAR6
2862	MLNR
4829	NMBR
10886	NPFFR2
8620	NPFF
4923	NTSR1
23620	NTSR2
4922	NTS
94233	OPN4
5021	OXTR
27334	P2RY10
5028	P2RY1
5031	P2RY6
84432	PROK1
60675	PROK2
10887	PROKR1
128674	PROKR2
5731	PTGER1
5737	PTGFR
84109	QRFPR
347148	QRFP
6866	TAC3
6869	TACR1
6865	TACR2
6870	TACR3
7201	TRHR
7200	TRH
2837	UTS2R
10911	UTS2
6375	XCL1
6846	XCL2
6674	SPAG1
388531	RGS9BP
2191	FAP
771	CA12
84268	RPAIN
1318	SLC31A2
2646	GCKR
57818	G6PC2
2645	GCK
2895	GRID2
25837	RAB26
320	APBA1
51257	MARCHF2
338440	ANO9
6574	SLC20A1
166647	ADGRA3
84073	MYCBPAP
10981	RAB32
2109	ETFB
23516	SLC39A14
56889	TM9SF3
91304	TMEM259
968	CD68
51704	GPRC5B
51528	JKAMP
112609	MRAP2
26575	RGS17
85397	RGS8
79581	SLC52A2
83590	TMUB1
79849	NHERF4
51669	SARAF
55107	ANO1
3316	HSPB2
9498	SLC4A8
9694	EMC2
3758	KCNJ1
116369	SLC26A8
10479	SLC9A6
3779	KCNMB1
10242	KCNMB2
27094	KCNMB3
27345	KCNMB4
2678	GGT1
389816	LRRC26
7223	TRPC4
28232	SLCO3A1
6017	RLBP1
114299	N/A
55867	SLC22A11
6550	SLC9A3
6584	SLC22A5
114571	SLC22A9
6579	SLCO1A2
1811	SLC26A3
10481	HOXB13
54897	CASZ1
58505	OSTC
4781	NFIB
79954	NOL10
23272	TASOR
26148	N/A
163732	CITED4
387332	TBPL2
133746	JMY
2354	FOSB
3455	IFNAR2
4778	NFE2
8092	ALX1
4520	MTF1
26205	GMEB2
3211	HOXB1
3212	HOXB2
3213	HOXB3
3236	HOXD10
3238	HOXD12
6659	SOX4
30009	TBX21
11278	KLF12
51222	ZNF219
8715	NOL4
254251	LCORL
167465	ZNF366
6252	RTN1
2160	F11
140628	GATA5
13	AADAC
54812	AFTPH
2028	ENPEP
1646	AKR1C2
1109	AKR1C4
9936	CD302
58526	MID1IP1
366	AQP9
433	ASGR2
1577	CYP3A5
54658	UGT1A1
10150	MBNL2
56906	THAP10
4061	LY6E
10229	COQ7
10404	CPQ
7104	TM4SF4
55281	TMEM140
51496	CTDSPL2
1528	CYB5A
1543	CYP1A1
1544	CYP1A2
1545	CYP1B1
64816	CYP3A43
340543	TCEAL5
4496	MT1H
84327	ZBED3
83953	FCAMR
23554	TSPAN12
2863	GPR39
3034	HAL
26762	HAVCR1
11148	HHLA2
3294	HSD17B2
81851	KRTAP1-1
5051	PAFAH2
51092	SIDT2
10246	SLC17A2
115111	SLC26A7
10720	UGT2B11
7366	UGT2B15
55350	VNN3P
60529	ALX4
2018	EMX2
5013	OTX1
5015	OTX2
116986	AGAP2
9455	HOMER2
29851	ICOS
3554	IL1R1
951	CD37
3266	ERAS
6610	SMPD2
23541	SEC14L2
3802	KIR2DL1
3574	IL7
2556	GABRA3
10870	HCST
55353	LAPTM4B
9509	ADAMTS2
6358	CCL14
4058	LTK
27254	CSDC2
1579	CYP4A11
6283	S100A12
80233	FAAP100
81035	COLEC12
10123	ARL4C
8926	SNURF
3804	KIR2DL3
638	BIK
7809	BSND
79695	GALNT12
965	CD58
6948	TCN2
80196	RNF34
94027	CGB7
94115	CGB8
1082	CGB3
137492	VPS37A
11317	RBPJL
84570	COL25A1
10814	CPLX2
30061	SLC40A1
80319	CXXC4
54361	WNT4
8676	STX11
2557	GABRA4
3449	IFNA16
3442	IFNA5
3445	IFNA8
8807	IL18RAP
92856	IMP4
9196	KCNAB3
79661	NEIL1
90411	MCFD2
4707	NDUFB1
54872	PIGG
84720	PIGO
51166	AADAT
1114	CHGB
10881	ACTL7A
